label,x,y,plot_type,plot_num
LRE,0.0,193999.4477943365,path,0
LRE,10.0,193999.4477943365,path,0
LRE,11.046078713364302,193614.02499362463,path,0
LRE,12.201585494183997,192472.48444191559,path,0
LRE,13.477967379660049,190603.2621365401,path,0
LRE,14.887868857188133,188042.67549792756,path,0
LRE,16.4452571270745,184841.4494264168,path,0
LRE,18.165560468718024,181067.5959143496,path,0
LRE,20.06582108098382,176792.88891487697,path,0
LRE,22.164863910883202,172090.524783087,path,0
LRE,24.48348314306236,167039.13289574016,path,0
LRE,27.04464819755949,161718.87536122193,path,0
LRE,29.87373127654881,156205.66218581167,path,0
LRE,32.99875871426509,150570.5049243882,path,0
LRE,36.45068862010887,144880.20656036952,path,0
LRE,40.26371756540546,139195.36599697152,path,0
LRE,44.47561935201376,133569.6007937846,path,0
LRE,49.128119218797266,128049.67651844272,path,0
LRE,54.267307193038015,122675.78175881377,path,0
LRE,59.94409468166187,117481.70091468639,path,0
LRE,66.21471882549987,112495.41168980167,path,0
LRE,73.14129961297574,107741.9415373814,path,0
LRE,80.79245527226912,103243.0358325973,path,0
LRE,89.24398203834495,99015.5826236817,path,0
LRE,98.57960502896283,95073.46408821343,path,0
LRE,108.8918076682287,91433.33223901175,path,0
LRE,120.28274787437806,88110.23484261478,path,0
LRE,132.86527008801326,85116.13619571975,path,0
LRE,146.76402316646022,82461.55381122617,path,0
LRE,162.11669521867398,80157.22547616271,path,0
LRE,179.07537761359643,78213.88082643606,path,0
LRE,197.80807167452207,76642.1297438192,path,0
LRE,218.50035298555784,75432.6474344338,path,0
LRE,241.35720979763568,74559.31093553684,path,0
LRE,266.60507374626656,74000.05399151056,path,0
LRE,294.49406299835545,73720.78780520735,path,0
LRE,325.30046004982984,73659.62107005366,path,0
LRE,359.329448720404,73777.54199530996,path,0
LRE,396.91813745953846,74092.35185615407,path,0
LRE,438.4388989140012,74648.01901525345,path,0
LRE,484.3030588404831,75530.86041672243,path,0
LRE,534.9649709075081,76807.81742826012,path,0
LRE,590.9265177536978,78499.89953150095,path,0
LRE,652.7420828921614,80534.3529633807,path,0
LRE,721.0240427152178,82606.42896983575,path,0
LRE,796.448833006044,84188.48416785442,path,0
LRE,879.7636500551904,84376.96317011387,path,0
LRE,971.7938527666314,82150.51306301105,path,0
LRE,1073.4511390823768,76495.67126646638,path,0
LRE,1185.7425777254507,67139.51056729275,path,0
LRE,1309.780584734282,54886.42175913312,path,0
LRE,1446.79394362112,41494.29056253571,path,0
LRE,1598.1399783257646,29102.73649561723,path,0
LRE,1765.3179995560715,19143.918819563853,path,0
LRE,1949.9841577215157,12213.863612569023,path,0
LRE,2153.967849600525,7854.701195616895,path,0
LRE,2379.2898412743443,5270.149361081175,path,0
LRE,2628.1822868624463,3803.1073242852135,path,0
LRE,2903.110841375238,3042.333436973176,path,0
LRE,3206.799086745215,2754.256148147597,path,0
LRE,3542.25551301324,2777.759385590451,path,0
LRE,3912.8033219592858,3045.639348904147,path,0
LRE,4322.11334842756,3542.881370782682,path,0
LRE,4774.240425481338,4266.78703586545,path,0
LRE,5273.663553639273,5190.456471029531,path,0
LRE,5825.330272129992,6222.680737273534,path,0
LRE,6434.705671729178,7239.86517927558,path,0
LRE,7107.826534725222,8204.57039280055,path,0
LRE,7851.361138351423,9111.068011421783,path,0
LRE,8672.675314127935,9974.36485259141,path,0
LRE,9579.905417530856,10827.495431904632,path,0
LRE,10582.038930863095,11718.48951982726,path,0
LRE,11689.003497819918,12713.817585135857,path,0
LRE,12911.765271770946,13902.584069920602,path,0
LRE,14262.437552046551,15375.755319261318,path,0
LRE,15754.400784434907,17188.4177156861,path,0
LRE,17402.43511467563,19400.355906546243,path,0
LRE,19222.866808092174,22083.79462775523,path,0
LRE,21233.729985870414,25324.64533984907,path,0
LRE,23454.94528022485,29190.943274516743,path,0
LRE,25908.51717830162,33634.07360278881,path,0
LRE,28618.75200980709,38500.312989640195,path,0
LRE,31612.498737858194,43514.035639545036,path,0
LRE,34919.41493845113,48261.59196921938,path,0
LRE,38572.26060347605,52204.503045075944,path,0
LRE,42607.222677839716,54773.16993867957,path,0
LRE,47064.273545725766,55944.16561987373,path,0
LRE,51987.56701733961,56192.9651482172,path,0
LRE,57425.87573898351,56082.15729194054,path,0
LRE,63433.07435966892,56189.92817290334,path,0
LRE,70068.67324075938,57102.96209745297,path,0
LRE,77398.40799584311,59470.36191397926,path,0
LRE,85494.8907011168,64129.590479826635,path,0
LRE,94438.3292275013,71971.72924683441,path,0
LRE,104317.3218205593,83167.9565644658,path,0
LRE,115229.73479972524,97604.5822719957,path,0
LRE,127283.672071786,114745.04107817251,path,0
LRE,140598.5460630996,133283.57926433315,path,0
LRE,155306.26067975737,150878.66431627914,path,0
LRE,171552.5180146877,164178.74705850534,path,0
LRE,189498.26174660848,169384.4061079292,path,0
