label,x,y,plot_type,plot_num
LRE,0.0,6897.935818909794,path,0
LRE,10.0,6897.935818909794,path,0
LRE,10.917078268830325,6910.634235782496,path,0
LRE,11.918259792776736,6949.910774862069,path,0
LRE,13.0112574985997,7017.795118353645,path,0
LRE,14.20449164881184,7116.719457211115,path,0
LRE,15.50715470990256,7249.570757773601,path,0
LRE,16.929282169486708,7418.827946773025,path,0
LRE,18.48182984794001,7626.405305918182,path,0
LRE,20.176758300116557,7874.690082789566,path,0
LRE,22.027124957364418,8166.641545495781,path,0
LRE,24.04718471968532,8505.682994129149,path,0
LRE,26.25249977298253,8894.996929767669,path,0
LRE,28.66005947741007,9337.999337586318,path,0
LRE,31.28841125042181,9838.611371615121,path,0
LRE,34.15780345282059,10401.261290481707,path,0
LRE,37.290341378576514,11030.625455765228,path,0
LRE,40.7101575501322,11731.41260329677,path,0
LRE,44.44359763112071,12508.659428225961,path,0
LRE,48.519423388734694,13369.154551632964,path,0
LRE,52.969034269333285,14322.26502288259,path,0
LRE,57.82670929426673,15379.10639755023,path,0
LRE,63.129871139440795,16555.001743490364,path,0
LRE,68.9193744330448,17868.968879429798,path,0
LRE,75.23982049243736,19342.795152367995,path,0
LRE,82.13990092486823,21000.424329418158,path,0
LRE,89.67277273907546,22868.274979111633,path,0
LRE,97.89646785755212,24963.630089678212,path,0
LRE,106.87434018429289,27296.065919975037,path,0
LRE,116.67555367215236,29849.869193308572,path,0
LRE,127.37561514980001,32546.49621566842,path,0
LRE,139.05695601307767,35253.05479020204,path,0
LRE,151.8095672620064,37693.35691967877,path,0
LRE,165.7316927756586,39487.660150405485,path,0
LRE,180.93058616576062,40177.46357903284,path,0
LRE,197.52333703969572,39291.255250422924,path,0
LRE,215.63777303829104,36556.03307771833,path,0
LRE,235.41344459752926,32113.67154150805,path,0
LRE,257.00270002061785,26472.04881753355,path,0
LRE,280.57185914258065,20424.315205197505,path,0
LRE,306.3024946290789,14847.828462174155,path,0
LRE,334.3928307803635,10253.057630032967,path,0
LRE,365.0592706164963,6821.025418513033,path,0
LRE,398.53806300824,4497.532703029217,path,0
LRE,435.0871226968988,3030.034209323015,path,0
LRE,474.9880172242228,2150.1919113967833,path,0
LRE,518.5481360793365,1643.9605106977745,path,0
LRE,566.1030587734195,1360.0142489206455,path,0
LRE,618.0191400853672,1219.375267455368,path,0
LRE,674.6963323947168,1186.7987438189575,path,0
LRE,736.5712668445886,1255.9330026291257,path,0
LRE,804.1206170713878,1447.3786566016179,path,0
LRE,877.8647714148481,1801.0374807228204,path,0
LRE,958.3718418984736,2349.289824543179,path,0
LRE,1046.2620408648718,3110.4582675862393,path,0
LRE,1142.2124589827959,4047.499175654878,path,0
LRE,1246.9622814348334,5034.258238320826,path,0
LRE,1361.3184824703303,5927.9088048844205,path,0
LRE,1486.1620421933906,6576.0764140760175,path,0
LRE,1622.4547334789963,6843.420843377108,path,0
LRE,1771.2465313024454,6737.270489694091,path,0
LRE,1933.6837015623018,6405.361786553382,path,0
LRE,2111.0176317117193,6006.321306872855,path,0
LRE,2304.614471227765,5673.289480114384,path,0
LRE,2515.965656187253,5508.018911555285,path,0
LRE,2746.699399028529,5532.103973627368,path,0
LRE,2998.5932320143675,5722.702441365071,path,0
LRE,3273.5877010285744,6068.492144982547,path,0
LRE,3573.8013152009244,6565.7161049569995,path,0
LRE,3901.546867529725,7214.393300657008,path,0
LRE,4259.34925223318,8024.460234640156,path,0
LRE,4649.964916091354,9014.56647148285,path,0
LRE,5076.403093628436,10204.96792615775,path,0
LRE,5541.948989727399,11615.58282194365,path,0
LRE,6050.189088271916,13263.486854444884,path,0
LRE,6605.03878178877,15159.551911581368,path,0
LRE,7210.772534944772,17303.37014578605,path,0
LRE,7872.056814272415,19676.787026235317,path,0
LRE,8593.986037809105,22239.023356534744,path,0
