label,x,y,plot_type,plot_num
LRE,0.0,6761.999464618823,path,0
LRE,4.0,6761.999464618823,path,0
LRE,4.413391815152998,6770.244658508755,path,0
LRE,4.869506828514869,6796.451736700299,path,0
LRE,5.372760395199789,6842.960369628474,path,0
LRE,5.9280241882382345,6912.332286512813,path,0
LRE,6.5406733580999115,7006.798511062794,path,0
LRE,7.216638566056848,7127.749930272233,path,0
LRE,7.962463395088199,7276.77029451342,path,0
LRE,8.785367694084401,7455.778774896007,path,0
LRE,9.693317468545416,7666.800994625656,path,0
LRE,10.69510199433948,7912.001726272742,path,0
LRE,11.80041890101109,8193.948217979425,path,0
LRE,13.019968048274771,8515.69698892864,path,0
LRE,14.365555104452358,8881.084483570921,path,0
LRE,15.850205829529852,9294.693564839097,path,0
LRE,17.488292169134343,9761.845005745168,path,0
LRE,19.295671380065468,10288.93002300065,path,0
LRE,21.2898395341657,10884.11302596501,path,0
LRE,23.490100886501924,11557.110297765521,path,0
LRE,25.91775474740145,12319.348684682138,path,0
LRE,28.596301667331073,13184.355325779128,path,0
LRE,31.55167093056125,14168.221627364914,path,0
LRE,34.81247155983495,15290.084620776099,path,0
LRE,38.41026926185552,16572.634195523493,path,0
LRE,42.37989199452398,18040.79799204286,path,0
LRE,46.75976711392509,19722.336953231967,path,0
LRE,51.59229336476428,21649.825485763457,path,0
LRE,56.92425131525581,23859.65323621629,path,0
LRE,62.8072562096155,26382.2433286294,path,0
LRE,69.29825762193363,29245.053375640717,path,0
LRE,76.46009074825146,32474.4077284343,path,0
LRE,84.36208467354712,36089.065143019776,path,0
LRE,93.08073350186926,40087.94789592927,path,0
LRE,102.70043684639681,44482.63553765102,path,0
LRE,113.31431684763128,49322.89188720996,path,0
LRE,125.02511962874738,54673.41637212866,path,0
LRE,137.94620991450952,60615.91046504302,path,0
LRE,152.20266844201842,67228.24634945068,path,0
LRE,167.9325027866124,74536.47372334186,path,0
LRE,185.28798332414829,82481.3349686243,path,0
LRE,204.4371172622504,90777.31688386986,path,0
LRE,225.56527500967243,98902.12296694441,path,0
LRE,248.87698462760582,105876.94091316257,path,0
LRE,274.5979117338585,110378.54864557905,path,0
LRE,302.9770440260791,110800.29653960919,path,0
LRE,334.28910157098676,105869.05945473995,path,0
LRE,368.83719619206073,95238.91747439378,path,0
LRE,406.9557656995051,79991.61532783287,path,0
LRE,449.0138113668792,62670.89293740371,path,0
LRE,495.41846999430976,45926.04337686252,path,0
LRE,546.6189551371269,31973.35038235529,path,0
LRE,603.11090565242,21578.329042985988,path,0
LRE,665.4411836589755,14429.633092896165,path,0
LRE,734.2131683565614,9811.337293976849,path,0
LRE,810.0925969505995,6964.790351406308,path,0
LRE,893.8140092244531,5282.410937299404,path,0
LRE,986.1878581450718,4301.129787918823,path,0
LRE,1088.1083553351814,3754.034026344991,path,0
