label,x,y,plot_type,plot_num
LRE,0.0,10237.301705856742,path,0
LRE,20.0,10237.301705856742,path,0
LRE,21.83415653766065,10256.147564694138,path,0
LRE,23.83651958555347,10314.438304282814,path,0
LRE,26.0225149971994,10415.186198097967,path,0
LRE,28.40898329762368,10562.0008872344,path,0
LRE,31.01430941980512,10759.166949891185,path,0
LRE,33.858564338973416,11010.363388240503,path,0
LRE,36.96365969588002,11318.431208623588,path,0
LRE,40.353516600233114,11686.913351185098,path,0
LRE,44.054249914728835,12120.20169796796,path,0
LRE,48.09436943937064,12623.376805938025,path,0
LRE,52.50499954596506,13201.16185962035,path,0
LRE,57.32011895482014,13858.626559832255,path,0
LRE,62.57682250084362,14601.590333992955,path,0
LRE,68.31560690564118,15436.625208980155,path,0
LRE,74.58068275715303,16370.671423965146,path,0
LRE,81.4203151002644,17410.717265099258,path,0
LRE,88.88719526224142,18564.237746531762,path,0
LRE,97.03884677746939,19841.307934773693,path,0
LRE,105.93806853866657,21255.829569846806,path,0
LRE,115.65341858853346,22824.299368890985,path,0
LRE,126.25974227888159,24569.45846386275,path,0
LRE,137.8387488660896,26519.531406744725,path,0
LRE,150.47964098487472,28706.853036604618,path,0
LRE,164.27980184973646,31166.958559096358,path,0
LRE,179.3455454781509,33939.05605962294,path,0
LRE,195.79293571510425,37048.79540932439,path,0
LRE,213.74868036858578,40510.38883830949,path,0
LRE,233.35110734430472,44300.51610143208,path,0
LRE,254.75123029960002,48302.60964663225,path,0
LRE,278.11391202615533,52319.442716623525,path,0
LRE,303.6191345240128,55941.121695487425,path,0
LRE,331.4633855513172,58604.06667018364,path,0
LRE,361.86117233152123,59627.81145441805,path,0
LRE,395.04667407939144,58312.58001817419,path,0
LRE,431.2755460765821,54253.206989830825,path,0
LRE,470.8268891950585,47660.24983183491,path,0
LRE,514.0054000412357,39287.45607843167,path,0
LRE,561.1437182851613,30311.948730797336,path,0
LRE,612.6049892581578,22035.82399641801,path,0
LRE,668.785661560727,15216.674541743312,path,0
LRE,730.1185412329926,10123.158142644477,path,0
LRE,797.07612601648,6674.837287793792,path,0
LRE,870.1742453937976,4496.90678403693,path,0
LRE,949.9760344484456,3191.1232432923152,path,0
LRE,1037.096272158673,2439.8197058301066,path,0
LRE,1132.206117546839,2018.4119649674105,path,0
LRE,1236.0382801707344,1809.6881202314942,path,0
LRE,1349.3926647894336,1761.340946562573,path,0
LRE,1473.1425336891773,1863.9438533206026,path,0
LRE,1608.2412341427755,2148.070434292649,path,0
LRE,1755.7295428296961,2672.939348488997,path,0
LRE,1916.7436837969472,3486.6066254801553,path,0
LRE,2092.5240817297436,4616.265005172156,path,0
LRE,2284.4249179655917,6006.937626441158,path,0
LRE,2493.9245628696667,7471.397502656167,path,0
LRE,2722.6369649406606,8797.674045334586,path,0
LRE,2972.324084386781,9759.626656297985,path,0
LRE,3244.9094669579927,10156.395436696397,path,0
LRE,3542.493062604891,9998.85654022574,path,0
LRE,3867.3674031246037,9506.267217556733,path,0
LRE,4222.035263423439,8914.046893885325,path,0
LRE,4609.22894245553,8419.79073121811,path,0
LRE,5031.931312374506,8174.510879700823,path,0
LRE,5493.398798057058,8210.255782742726,path,0
LRE,5997.186464028735,8493.125045393135,path,0
LRE,6547.175402057149,9006.31531211127,path,0
LRE,7147.602630401849,9744.250808652872,path,0
LRE,7803.09373505945,10706.959702505645,path,0
LRE,8518.69850446636,11909.188865379256,path,0
LRE,9299.929832182708,13378.616319259376,path,0
LRE,10152.806187256872,15145.30408825688,path,0
LRE,11083.897979454798,17238.81302456042,path,0
LRE,12100.378176543833,19684.485354065997,path,0
LRE,13210.07756357754,22498.456164091094,path,0
LRE,14421.545069889544,25680.120163617696,path,0
LRE,15744.11362854483,29202.53401564635,path,0
LRE,17187.97207561821,33005.17687049508,path,0
LRE,18764.24364319939,36986.26824686965,path,0
LRE,20485.071650820966,40997.254719976605,path,0
LRE,22363.713055460976,44841.8718808972,path,0
LRE,24414.640580813004,48282.11349895199,path,0
LRE,26653.654212609672,51055.061304204726,path,0
LRE,29098.00291893986,53047.688947970004,path,0
LRE,31766.517533271977,54444.35914541931,path,0
LRE,34679.755823890104,55510.34783785332,path,0
LRE,37860.16086733327,56546.473471165205,path,0
LRE,41332.23394591843,57879.330797174254,path,0
LRE,45122.72330131973,59869.241728074194,path,0
LRE,49260.83019832808,62939.338777798046,path,0
LRE,53778.433886270825,67632.37486038372,path,0
LRE,58710.33719115358,74642.88492824971,path,0
LRE,64094.53463052436,84268.43343615794,path,0
LRE,69972.50511656904,96433.96830452247,path,0
LRE,76389.53150237139,110841.90960123185,path,0
LRE,83395.04943306683,126796.43141721805,path,0
LRE,91043.02818937648,143040.61267937676,path,0
LRE,99392.38645747489,157681.67330576494,path,0
LRE,108507.44622820847,168303.37857356493,path,0
LRE,118458.4283224248,172351.24807006054,path,0
ENA,0.0,2690.737361915494,path,1
ENA,20.0,2690.737361915494,path,1
ENA,21.97590018962295,2750.1749145718213,path,1
ENA,24.147009457213482,2902.615565165306,path,1
ENA,26.532613485480244,3111.893125710635,path,1
