label,x,y,plot_type,plot_num
LRE,0.0,47212.690059803805,path,0
LRE,1.0,47212.690059803805,path,0
LRE,1.1406310355197982,47290.36522070736,path,0
LRE,1.301039159190964,47525.018173678334,path,0
LRE,1.484005643399797,47919.34699409737,path,0
LRE,1.692702893748331,48468.417076575985,path,0
LRE,1.9307494545235178,49163.02769825014,path,0
LRE,2.2022727496424452,49990.283658463915,path,0
LRE,2.5119806469216903,50932.09639103892,path,0
LRE,2.86524308650398,51967.433338580966,path,0
LRE,3.2681851887749707,53069.1888180207,path,0
LRE,3.727793456142861,54206.87922842902,path,0
LRE,4.252036910084159,55345.376260193574,path,0
LRE,4.850005263817692,56445.907883373366,path,0
LRE,5.532066526344839,57468.006243470525,path,0
LRE,6.310046770509119,58369.81880595018,path,0
LRE,7.197435182024168,59110.53246936078,path,0
LRE,8.209617944758852,59653.31134874642,path,0
LRE,9.364145017552197,59964.58089370509,path,0
LRE,10.681034428128111,60020.73372717869,path,0
LRE,12.183119360178381,59804.00174183804,path,0
LRE,13.896444051661538,59308.80084748253,path,0
LRE,15.85071536868964,58538.2774756055,path,0
LRE,18.07981788471802,57505.39723158828,path,0
LRE,20.622401395855263,56232.94677561891,path,0
LRE,23.522551059059317,54748.86291271567,path,0
LRE,26.830551772562124,53088.3093285638,path,0
LRE,30.60376005190506,51287.70542083924,path,0
LRE,34.9075985188039,49386.06619162026,path,0
LRE,39.81669024601258,47421.14910280227,path,0
LRE,45.41615262628038,45428.916783441666,path,0
LRE,51.803073199439325,43442.437130555634,path,0
LRE,59.08819302658432,41490.19281449636,path,0
LRE,67.39782679890659,39596.08946197453,path,0
LRE,76.87605297342067,37778.6395668079,path,0
LRE,87.68721190974767,36048.52741144596,path,0
LRE,100.01875532245936,34411.900896541156,path,0
LRE,114.08449645485801,32862.96488330146,path,0
LRE,130.12831732805944,31390.779845246427,path,0
LRE,148.42839734435316,29972.451737492862,path,0
LRE,169.30203656343343,28574.95639212809,path,0
LRE,193.1111572809596,27161.29396941589,path,0
LRE,220.26857929980756,25681.95325569852,path,0
LRE,251.245177699214,24095.641996220525,path,0
LRE,286.5780472084099,22365.443917316985,path,0
LRE,326.8798147445698,20473.350681096097,path,0
LRE,372.8492615826184,18439.002429357453,path,0
LRE,425.28343933177365,16309.404858352354,path,0
LRE,485.09148979442176,14171.719652442687,path,0
LRE,553.3104083260523,12140.171722856288,path,0
LRE,631.1230240128267,10314.235550774469,path,0
LRE,719.8785084201369,8807.600896416212,path,0
LRE,821.1157685077077,7678.694835760126,path,0
LRE,936.5901293145804,6984.317867136037,path,0
LRE,1068.3037690577103,6790.871333790947,path,0
LRE,1218.5404343499993,7188.5891652420005,path,0
LRE,1389.9050374553829,8384.656998268658,path,0
LRE,1585.3688221469156,10725.352579179083,path,0
LRE,1808.320881286237,14442.26963483207,path,0
LRE,2062.6269193735943,19467.86583243449,path,0
LRE,2352.696278936112,24608.17548282645,path,0
LRE,2683.5583929064705,28729.045596968575,path,0
LRE,3060.9499885787495,31709.92657768872,path,0
LRE,3491.414555146893,34082.471132900486,path,0
LRE,3982.415799466092,36244.8918844521,path,0
LRE,4542.467057215408,37941.70932794547,path,0
LRE,5181.2789032861765,38172.50868101898,path,0
LRE,5909.927520772188,36005.726435474935,path,0
LRE,6741.0467478653345,31671.579847963796,path,0
LRE,7689.047132504996,26480.279165450895,path,0
LRE,8770.365792909699,21916.9438322169,path,0
LRE,10003.751416253994,18667.77535320394,path,0
LRE,11410.58933700444,16671.72256990481,path,0
LRE,13015.272331358514,15606.655627333585,path,0
LRE,14845.623556889639,15113.044766650906,path,0
LRE,16933.378970632137,15124.058085863278,path,0
LRE,19314.73759012127,15752.447723914742,path,0
LRE,22030.989138213194,17296.166367046902,path,0
LRE,25129.22995424554,20061.393846734267,path,0
LRE,28663.17958452616,24322.114942535292,path,0
LRE,32694.112210788007,30393.81230332987,path,0
LRE,37291.91906639152,38461.91037949228,path,0
LRE,42536.32026121867,48435.315338144035,path,0
LRE,48518.24702675562,60166.706444350566,path,0
LRE,55341.41834773352,73619.7064069539,path,0
LRE,63124.13931710963,88625.63892800703,path,0
LRE,72001.35239557062,104760.2364731454,path,0
LRE,82126.9771417856,120949.90722835375,path,0
LRE,93676.57898134571,135550.99689927232,path,0
LRE,106850.41328744429,146556.1758152675,path,0
LRE,121876.89755377597,151923.8261262901,path,0
LRE,139016.57186270383,150709.34242965517,path,0
LRE,158566.61631816797,146358.61362891752,path,0
LRE,180866.00376986244,143600.91736914558,path,0
LRE,206301.3771703455,146912.5032850816,path,0
LRE,235313.7534709716,161742.71267280495,path,0
LRE,268406.1702936448,195168.36357402557,path,0
LRE,306152.4079619427,248273.16080041658,path,0
LRE,349206.9381205105,315351.5499153746,path,0
LRE,398316.2714390951,378803.59624632157,path,0
LRE,454331.9011559603,407564.38597927336,path,0
