label,x,y,plot_type,plot_num
LRE,0.0,80963.23511756762,path,0
LRE,1.0,80963.23511756762,path,0
LRE,1.140507342939269,81096.8171921929,path,0
LRE,1.3007569992983912,81499.9090978846,path,0
LRE,1.4835229090794675,82176.30476168475,path,0
LRE,1.6919687712237577,83115.60867719051,path,0
LRE,1.9297028076046276,84299.5729670764,path,0
LRE,2.200840221763601,85703.17005881367,path,0
LRE,2.510074433557481,87292.29984094486,path,0
LRE,2.8627583227964326,89027.97384932518,path,0
LRE,3.2649968882098377,90862.07795077648,path,0
LRE,3.723752925677183,92741.42103661182,path,0
LRE,4.2469675550264165,94607.69614142632,path,0
LRE,4.843697681732467,96398.01958070083,path,0
LRE,5.5242727729937915,98049.39851379335,path,0
LRE,6.300473661998897,99498.65652837261,path,0
LRE,7.185736475505215,100685.78962033342,path,0
LRE,8.195385214740247,101558.06296031181,path,0
LRE,9.34689701562717,102067.97804349508,path,0
LRE,10.660204680019923,102181.58083765549,path,0
LRE,12.158041714798294,101872.66544256751,path,0
LRE,13.86633585148941,101130.25700144346,path,0
LRE,15.814657858285713,99953.93591369785,path,0
LRE,18.036733413447067,98356.71808183058,path,0
LRE,20.57102690067446,96363.87583046197,path,0
LRE,23.461407232020456,94009.9438118989,path,0
LRE,26.757907223807823,91341.20264907082,path,0
LRE,30.517589670440533,88408.23229927896,path,0
LRE,34.805535107945005,85270.31388000793,path,0
LRE,39.695968365541844,81986.88379343472,path,0
LRE,45.27354340598544,78619.82434687746,path,0
LRE,51.634808695406115,75228.59996797869,path,0
LRE,58.88987846837508,71867.10869228959,path,0
LRE,67.16433881798301,68583.48590650395,path,0
LRE,76.60142160557066,65415.04882967126,path,0
LRE,87.3644838207401,62384.99167885324,path,0
LRE,99.63983530965304,59506.299365366474,path,0
LRE,113.63996381991883,56765.008998336925,path,0
LRE,129.60721318797027,54138.07363730606,path,0
LRE,147.8179783387755,51570.02450930535,path,0
LRE,168.5874897138113,48989.1162016257,path,0
LRE,192.2752699463004,46307.19819592086,path,0
LRE,219.29135723938575,43414.04258669216,path,0
LRE,250.1034031746381,40221.84066484564,path,0
LRE,285.2447678147752,36654.12353079861,path,0
LRE,325.3237522277583,32698.3487417791,path,0
LRE,371.03412824831366,28430.657214583778,path,0
LRE,423.16714774827255,23998.127979019027,path,0
LRE,482.62523929757134,19646.82385390391,path,0
LRE,550.4376293067019,15632.8173146636,path,0
LRE,627.7781580543774,12170.805517890916,path,0
LRE,715.9855989979063,9419.066493534836,path,0
LRE,816.5868330958839,7391.518388395668,path,0
LRE,931.3232792933788,6080.327056346132,path,0
LRE,1062.181038684379,5438.815493185696,path,0
LRE,1211.425274150394,5466.23518378253,path,0
LRE,1381.639420590743,6357.643103114243,path,0
LRE,1575.769904478099,8547.077071544598,path,0
LRE,1797.177146839984,12760.244567796806,path,0
LRE,2049.6937325336467,20017.755946411242,path,0
LRE,2337.690752731224,30252.57580277909,path,0
LRE,2666.1534690111876,41551.84124271015,path,0
LRE,3040.767608810267,51191.762522184144,path,0
LRE,3468.017786019992,58168.622149342555,path,0
LRE,3955.2997503997913,63594.86257224882,path,0
LRE,4511.048408856819,68599.2155913235,path,0
LRE,5144.883834655707,72812.7428643267,path,0
LRE,5867.777791994383,74050.42831228684,path,0
LRE,6692.243658505565,69483.43824781725,path,0
LRE,7632.553033264361,58333.41437777112,path,0
LRE,8704.982779811393,43970.38730367238,path,0
LRE,9928.096780534794,31079.95216714739,path,0
LRE,11323.067279611658,22016.408706589067,path,0
LRE,12914.041376992467,16514.353284551908,path,0
LRE,14728.559017481457,13654.93446427865,path,0
LRE,16798.029710351984,12599.95295771399,path,0
LRE,19158.276231568478,12964.538151306171,path,0
LRE,21850.154720162715,14739.13854936991,path,0
LRE,24920.2619027047,18089.968675235694,path,0
LRE,28421.741688004426,23161.881672494743,path,0
LRE,32415.205094292247,30101.37695764916,path,0
LRE,36969.7794329227,39131.71667301567,path,0
LRE,42164.3049100935,50230.0018804942,path,0
LRE,48088.69935989191,63212.17398271409,path,0
LRE,54845.514732355645,77832.30783334076,path,0
LRE,62551.71227953559,93590.55342561296,path,0
LRE,71340.68716823477,109671.74708173459,path,0
LRE,81364.57756570503,124840.63947244581,path,0
LRE,92796.89816883829,137563.1186774468,path,0
LRE,105835.54376354789,146224.1740194762,path,0
LRE,120706.2148062967,149414.86446300423,path,0
LRE,137666.32432498608,147028.46323212603,path,0
LRE,157009.4537681055,142653.48892232662,path,0
LRE,179070.43493340837,140515.08255939258,path,0
LRE,204231.14594488085,144680.25131162055,path,0
LRE,232927.12160703808,160334.70378533084,path,0
LRE,265655.09256253496,194367.2572708423,path,0
LRE,302981.5837567823,247883.50568628465,path,0
LRE,345552.72104997997,315191.4495482402,path,0
LRE,394105.41573014704,378683.84056530823,path,0
LRE,449480.12053236575,407406.4859377002,path,0
