label,x,y,plot_type,plot_num
LRE,0.0,99425.44430849218,path,0
LRE,1.2000000000000002,99425.44430849218,path,0
LRE,1.3566943922031982,99422.86003017108,path,0
LRE,1.533849728196335,99416.75922382699,path,0
LRE,1.7341377706053063,99409.61978701167,path,0
LRE,1.9605791572399796,99403.62361498618,path,0
LRE,2.2165889567482915,99399.62822709464,path,0
LRE,2.50602817286662,99398.12041362986,path,0
LRE,2.833261974026139,99399.49076390015,path,0
LRE,3.2032255265031884,99403.64626324722,path,0
LRE,3.6214984239741743,99410.34250971416,path,0
LRE,4.094388835982064,99419.31096035228,path,0
LRE,4.629028644396873,99430.14654003743,path,0
LRE,5.23348100266767,99442.39628933373,path,0
LRE,5.916861940017666,99455.65426696192,path,0
LRE,6.68947784455208,99469.81360314862,path,0
LRE,7.56298089872612,99484.88426889655,path,0
LRE,8.550544811368017,99500.87099047299,path,0
LRE,9.667063496554276,99517.73893770047,path,0
LRE,10.929375695706188,99535.4360659987,path,0
LRE,12.356518930538762,99553.83870575279,path,0
LRE,13.970016616845486,99572.24585155881,path,0
LRE,15.794202669216453,99589.67695354798,path,0
LRE,17.856588492205624,99604.99734172905,path,0
LRE,20.188277892712925,99615.68415891004,path,0
LRE,22.824436171069497,99618.46975047515,path,0
LRE,25.804820465408184,99609.88329399805,path,0
LRE,29.17437934769134,99584.4038392665,path,0
LRE,32.983930714184666,99535.30273477283,path,0
LRE,37.29092819396094,99455.6994998446,path,0
LRE,42.16032763399911,99336.81595095086,path,0
LRE,47.665566728746725,99168.68007060055,path,0
LRE,53.889672568398304,98941.4782031831,path,0
LRE,60.926513809343746,98646.24092732262,path,0
LRE,68.88221635135615,98274.71544336028,path,0
LRE,77.87676387201019,97819.30917698103,path,0
LRE,88.04580735674062,97278.37236556404,path,0
LRE,99.54271091491091,96654.99503536122,path,0
LRE,112.54086473580298,95953.19150622704,path,0
LRE,127.23630006730215,95188.78315159645,path,0
LRE,143.8506456549934,94387.55838397914,path,0
LRE,162.63447022911572,93574.97476541014,path,0
LRE,183.8710614489826,92777.20383062371,path,0
LRE,207.8806982969034,92021.0379188509,path,0
LRE,235.02548135557814,91332.24729087159,path,0
LRE,265.71479381664153,90729.75788124675,path,0
LRE,300.41147558038887,90233.07514244302,path,0
LRE,339.63880356116766,89934.20281022455,path,0
LRE,383.9883834716998,89970.69163375218,path,0
LRE,434.12907210602157,90495.70986277242,path,0
LRE,490.8170646821806,91566.96760340326,path,0
LRE,554.907299376624,93085.0991425357,path,0
LRE,627.3663510474053,94653.89430790291,path,0
LRE,709.2870086024981,95495.16678692952,path,0
LRE,801.9047558613248,94268.33747916663,path,0
LRE,906.6164044651118,89341.245052268,path,0
LRE,1025.0011598477022,79395.59814274649,path,0
LRE,1158.844437972625,64590.381392392715,path,0
LRE,1310.1647920277728,47218.39357239681,path,0
LRE,1481.244355171789,30893.176737471415,path,0
LRE,1674.663258453507,18417.96071248103,path,0
LRE,1893.3385429771715,10455.042700014203,path,0
LRE,2140.5681531660857,6001.889763059266,path,0
LRE,2420.080674607652,3765.184684405134,path,0
LRE,2736.0915665996117,2760.7758119200093,path,0
LRE,3093.366737466794,2385.963448159409,path,0
LRE,3497.2944214575814,2404.206467439267,path,0
LRE,3953.9664412291913,2788.485016655374,path,0
LRE,4470.270081479396,3562.723910791447,path,0
LRE,5053.991959314025,4682.894620348066,path,0
LRE,5713.935457867821,5963.466359323333,path,0
LRE,6460.053494250238,7199.081689269432,path,0
LRE,7303.598624151638,8157.274964120012,path,0
LRE,8257.292746907935,8784.93056619981,path,0
LRE,9335.518970425104,9248.071102322237,path,0
LRE,10554.538529568585,9786.961146048812,path,0
LRE,11932.736029465239,10569.577771548447,path,0
LRE,13490.896712347123,11639.466569156604,path,0
LRE,15252.519929528224,13046.958409865938,path,0
LRE,17244.17354613205,14861.564179206933,path,0
LRE,19495.89462351341,17179.369945033777,path,0
LRE,22041.64242225427,20126.592533437703,path,0
LRE,24919.81055768369,23866.373480760194,path,0
LRE,28173.806031979595,28562.73527008609,path,0
LRE,31852.70387550613,34156.626963646304,path,0
LRE,36011.98727034013,40328.90436074764,path,0
LRE,40714.38431813618,46454.58029859309,path,0
LRE,46030.81407201765,51584.08534279573,path,0
LRE,52041.45610004535,54702.04001357807,path,0
LRE,58836.95971085026,55946.66140154238,path,0
LRE,66519.81107833004,56219.04376532392,path,0
LRE,75205.87888365544,56546.47413839631,path,0
LRE,85026.16178514005,57998.20777379093,path,0
LRE,96128.76407038448,61799.47045572977,path,0
LRE,108681.12928642909,69579.3764936975,path,0
LRE,122872.56553434093,82239.08508722596,path,0
LRE,138917.1005133833,99615.37485092372,path,0
LRE,157056.7093730293,120667.14915287177,path,0
LRE,177564.96405356363,142636.44822339565,path,0
LRE,200751.15915269312,160551.72419578338,path,0
LRE,226964.97654229222,167921.62779632257,path,0
ENA,0.0,31421.73978382957,path,1
ENA,1.2000000000000002,31421.73978382957,path,1
ENA,1.3586155901704269,31357.251309423536,path,1
ENA,1.5381969348784479,31167.180653605046,path,1
ENA,1.7415152803985199,30857.350084331138,path,1
ENA,1.9717081753912076,30433.820166361944,path,1
ENA,2.232327888627484,29903.652660712825,path,1
ENA,2.5273962265512773,29275.05004903656,path,1
ENA,2.861466596608725,28557.36150160438,path,1
ENA,3.239694274087104,27761.18997218558,path,1
ENA,3.6679159568005035,26898.102215975225,path,1
ENA,4.152739835286701,25980.660332324285,path,1
ENA,4.701647568451902,25021.898931588585,path,1
ENA,5.323109738321361,24035.19658396843,path,1
ENA,6.026716565559512,23033.743109605995,path,1
ENA,6.823325902922937,22030.307989191846,path,1
ENA,7.7252307904373385,21036.798008809394,path,1
ENA,8.746349157960639,20064.039396661105,path,1
ENA,9.90243860256609,19121.489608865002,path,1
ENA,11.211339555126454,18217.158610116847,path,1
ENA,12.693250588574314,17357.44135373338,path,1
ENA,14.371040116314177,16547.257654377212,path,1
ENA,16.27059929082422,15789.948533994817,path,1
ENA,18.421241548274708,15087.645557931344,path,1
ENA,20.85615496481769,14441.247873760476,path,1
ENA,23.612914405176387,13850.889497899814,path,1
ENA,26.73406136686038,13315.951669531427,path,1
ENA,30.267760467991188,12835.495701922171,path,1
ENA,34.268542709464135,12408.309581275023,path,1
ENA,38.79814698124924,12033.190937022295,path,1
ENA,43.92647279870742,11708.968197628747,path,1
ENA,49.73265897126757,11434.652136108007,path,1
ENA,56.30630484916099,11209.400524660694,path,1
ENA,63.74885299413235,11032.602730027284,path,1
ENA,72.17515461109242,10903.776745163246,path,1
ENA,81.71524189799253,10822.66249118765,path,1
ENA,92.51633466430025,10789.088073398432,path,1
ENA,104.74511218361916,10803.082973512677,path,1
ENA,118.59028533901277,10864.75523449973,path,1
ENA,134.26550875361843,10974.346510817351,path,1
ENA,152.01267784569146,11132.117283104797,path,1
ENA,172.10566168725924,11338.09354544728,path,1
ENA,194.85452927075625,11591.87917707162,path,1
ENA,220.610334402141,11891.439910637813,path,1
ENA,249.77053305955,12232.73632189074,path,1
ENA,282.7851168165686,12606.34799818586,path,1
ENA,320.1635569792962,12997.127505474651,path,1
ENA,362.4826665970746,13377.647653768818,path,1
ENA,410.39550167111213,13709.506445267036,path,1
ENA,464.641438921822,13936.353655348825,path,1
ENA,526.0575856320057,13991.939094874511,path,1
ENA,595.5916976392144,13804.486368237564,path,1
ENA,674.3168048239231,13316.486687891946,path,1
ENA,763.4477697897423,12512.205481287481,path,1
ENA,864.3600352643215,11427.307651733714,path,1
ENA,978.6108495253059,10174.809337101418,path,1
ENA,1107.9632973958385,8899.709498968106,path,1
ENA,1254.4135076488494,7784.508905908274,path,1
ENA,1420.221456676747,6970.7861056720285,path,1
ENA,1607.9458437796502,6601.494254340264,path,1
ENA,1820.4835762573118,6812.5062129176,path,1
ENA,2061.1144736269976,7830.037025541093,path,1
ENA,2333.5518808296265,10050.36960692336,path,1
ENA,2641.999971472208,14018.10276197493,path,1
ENA,2991.2186253933032,20168.811388923594,path,1
ENA,3386.5968817229136,27604.839775008393,path,1
ENA,3834.2361009427523,33269.74726482095,path,1
ENA,4341.044119279245,34296.75408452524,path,1
ENA,4914.841848392021,31055.730750616913,path,1
ENA,5564.483965372864,26200.04162711013,path,1
ENA,6299.995555507443,22000.17635646803,path,1
ENA,7132.726816430675,19270.33086622455,path,1
ENA,8075.528211024484,17851.913272839905,path,1
ENA,9142.948771965801,17213.886233337034,path,1
